price_lag,garage_spaces,total_livable_area,med_hh_inc,number_of_rooms,number_of_bathrooms,depth,off_street_open,fireplaces,interior_condition,number_stories,pct_white,number_of_bedrooms,exterior_condition,dist_to_commerce,year_built,tot_pop,total_area,sale_price,musa_id,hood_price_class_expensive,hood_price_class_least_expensive,hood_price_class_less_expensive,hood_price_class_more_expensive,hood_price_class_most_expensive,building_type_price_class_expensive,building_type_price_class_least_expensive,building_type_price_class_less_expensive,building_type_price_class_more_expensive,building_type_price_class_most_expensive,quality_grade_high,quality_grade_lowest,quality_grade_mid,to_predict
368455.0666666667,1,1200,62214,4,1,110,2431,0,4,1,0.6665664461815995,3,4,1745.9734298589494,1969,6652,3886,330000,16757,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
270659.99999999994,1,1592,88384,5,1,95,1617,0,4,2,0.7258854016700259,4,4,268.50255188684775,1973,3473,2526,220000,16758,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
277133.3333333333,1,1296,58571,4,1,100,2677,0,4,2,0.9104984093319194,3,4,785.2032380373068,1960,4715,1808,290000,16759,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
275933.3333333334,0,1215,45956,4,1,140,6175,0,4,2,0.643378519290928,3,4,300.8155644525167,1954,5754,6982,290000,16760,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
298818.8643650793,0,1200,45956,4,1,100,2604,1,4,2,0.643378519290928,3,4,1753.2983856771405,1958,5754,6000,300000,16761,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
153813.33333333337,1,1250,39688,5,2,80,1130,0,4,2,0.120157215047726,3,4,544.6192176109967,1925,5343,1196,190000,16762,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
229512.93333333332,0,1312,19931,5,2,70,1561,0,2,2,0.11763255240443897,3,3,327.1944954924477,1915,4055,1120,366000,16763,1,0,0,0,0,0,1,0,0,0,0,0,1,MODELLING
214753.33333333334,0,1416,36365,3,1,50,2588,0,2,2,0.410240841934831,2,4,685.0255189502362,1929,4941,700,289900,16764,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
73997.73333333334,0,932,26025,3,1,46,1639,0,4,1,0.012654320987654321,3,4,771.4087211167042,1925,3240,644,70000,16765,0,1,0,0,0,0,1,0,0,0,0,1,0,MODELLING
248063.33333333328,0,816,61633,3,1,47,1886,0,4,2,0.7523260141421659,2,4,447.99095943081,1920,5374,658,208000,16766,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
306665.5333333333,1,896,100368,3,1,83,3171,0,4,2,0.8351648351648352,2,4,415.3461491779088,1946,4095,1320,311000,16767,1,0,0,0,0,0,1,0,0,0,0,0,1,MODELLING
438166.6666666666,1,1979,81582,4,1,117,9087,0,4,1,0.7280174068859593,3,4,5404.889676681798,1965,7813,9076,445000,16768,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
181362.69090319058,1,1248,41211,4,1,62,2341,0,4,2,0.5762619372442019,3,4,1071.7795503701514,1955,3665,1054,40000,16769,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
240966.66666666666,1,1404,61477,4,1,114,2981,0,4,2,0.6873630387143901,3,4,972.1845356842242,1925,5476,1816,190000,16770,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
173200,1,1170,28621,4,1,70,950,0,4,2,0.42791145332050046,3,4,464.83152952749424,1950,5195,1140,190000,16771,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
157926.66666666666,1,1188,43132,4,1,69,3122,0,4,2,0.06198642372275813,3,4,830.9082951340247,1940,5598,1233,195000,16772,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
836466.6666666667,0.5,2200,95430,7,3,87,491,0,1,2,0.630293971101146,3,1,82.82952606968765,2021,4014,2885,750000,16773,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
265780,0,1364,61542,4,1,53,1668,0,4,2,0.747020854021847,3,4,693.1681936503269,1940,4028,848,280000,16774,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
250900,0,1153,61542,4,1,53,1668,0,4,2,0.747020854021847,3,4,588.8170823589178,1940,4028,742,286500,16775,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
79693.33333333333,0,2440,21289,4,1,60,1559,0,6,2,0.05852644087938206,3,6,557.5799743923551,1920,3366,960,55000,16776,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
144164.4,0,1024,39712,4,1,72,578,0,4,2,0.23649092102384597,3,5,0,1942,4571,1156,67500,16777,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
130531.06666666667,0,1500,39712,4,1,75,505,0,4,2,0.23649092102384597,3,4,403.8603234373078,1942,4571,1176,165000,16778,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
160459.184599899,0,940,56495,4,1,0,4181,0,4,1,0.17981072555205047,3,4,1370.7107371029404,1970,3487,1456.868898809524,128000,16779,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
100520,1,1360,39048,4,1,59,2188,0,4,2,0.019783698232656292,3,4,879.9482619877144,1929,3791,1180,54500,16780,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
100152.53333333333,0,1318,36462,4,1,80,1216,0,4,2,0.012030936694356918,3,3,438.30197148684704,1940,3491,1240,128888,16781,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
102142.93333333333,0,1128,17500,4,1,59,1281,0,4,2,0.06246036778693722,3,4,592.2822433630962,1925,3154,882,90000,16782,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
71793.33333333334,0,1200,19205,4,1,67,1235,0,4,2,0.24921648287869994,3,4,1083.9700127814538,1935,8615,1072,35000,16783,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
74020.34555555554,0,1160,25417,4,1,109,314,0,4,2,0.22975557917109457,3,4,83.25377524621892,1935,4705,1356,130000,16784,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
529880,0,675,111104,3,1,19,667,0,4,3,0.8145464304884594,2,4,1003.3878868181334,1920,3726,288,249000,16785,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
732606.6666666666,0,1480,60371,6,3,40,455,1,3,3,0.7594026548672567,3,4,0,1875,3616,880,722000,16786,0,0,0,1,0,0,0,0,1,0,0,0,1,MODELLING
170300.00000000003,1,1808,37808,5,1,100,3188,0,4,1,0.026572187776793623,4,5,895.0136908903155,1925,3387,1533,95000,16787,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
170359.99999999997,0,712,55652,3,1,63,1517,0,4,2,0.9170408381441095,2,4,233.64919116354793,1955,4677,891,185000,16788,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
290766.6666666667,0,1056,40202,4,1,47,653,0,4,2,0.20142966556037784,3,4,0,1920,3917,666,225000,16789,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
219142.2,0,1170,47184,4,1,90,884,0,4,2,0.017272727272727273,3,4,437.1464897007619,1956,4400,1457,255000,16790,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
190399.73752187827,0,1036,39340,4,1,57,1437,0,4,2,0.17671184022824538,3,4,217.41901383909746,1920,5608,798,152500,16791,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
441293.3333333333,0,1200,76060,4,1,46,992,0,2,2,0.8574091332712023,3,3,0,1920,4292,690,230000,16792,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
700209.3333333331,0,2400,50197,7,2,110,1441,2,3,3,0.5482218203737191,5,4,745.3585031630004,1904,3318,2200,900000,16793,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
183053.33333333337,0,1140,39672,4,1,68,1476,0,4,2,0.37538864342988054,3,4,1419.8233761551262,1925,6111,954,190000,16794,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
267289.2,1,1432,58952,4,1,93,2466,0,4,2,0.1003869792852265,3,4,1133.713809302949,1940,4393,1487,220000,16795,1,0,0,0,0,0,1,0,0,0,0,0,1,MODELLING
576634.9999999999,0,2360,105054,4,1,147,2682,1,4,3,0.6340445269016698,3,4,197.46882814311593,1925,2156,6748,285000,16796,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
170759.99999999997,0,1042,53678,4,1,50,2035,0,4,2,0.45256854711629374,3,4,1780.6896157529836,1923,6346,763,219000,16797,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
38970.666666666664,0,1064,18516,4,1,50,835,0,4,1,0.21764032073310424,3,4,122.39068739866678,1910,3492,708,56000,16798,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
267686.6666666667,0,1202,27262,4,1,64,1026,0,3,2,0.2666472811863914,3,2,1054.0402434549937,1925,3439,1024,335000,16799,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
183686.6666666667,0,1230,29289,4,1,73,665,0,4,2,0.05980357769203788,3,4,675.4256439406023,1915,5702,1095,81000,16800,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
439933.3333333333,0,2280,104797,6,3,60,992,0,2,3,0.7185881450220603,3,3,62.06828257734669,1915,5213,1080,1025000,16801,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
696267.3999999999,0,1752,95430,5,2,65,350,0,2,3,0.630293971101146,3,3,74.33541930151114,1915,4014,1040,865000,16802,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
381333.3333333333,0,1080,66179,4,1,56,559,0,4,2,0.9644491376275959,3,3,70.50969672689506,1920,5682,784,200000,16803,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
201200,0,1296,55610,4,1,148,4394,0,4,2,0.06873802936795063,3,3,814.246261519884,1955,4699,3399,175000,16804,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
274433.33333333326,0,990,60641,4,1,58,1070,0,4,2,0.7714878009886781,3,4,1153.3130662887784,1920,6271,874,345000,16805,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
337800,0,1555,29656,6,1,55,1175,0,4,3,0.12742175856929955,5,4,307.2132487225826,1935,2684,829,315000,16806,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
392799.99999999994,3,3738,88173,4,1,448,3657,3,4,2,0.835645229087852,3,3,2633.074422342714,1960,2379,226512,750000,16807,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
328890,1,1548,84550,5,2,90,3875,0,2,2,0.7176847789402633,3,4,1683.8510471400866,1967,5926,2379,180000,16808,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
403546.6666666667,1,1307,66039,6,2,14,4787,0,3,2,0.6335057699960207,4,4,941.0105763083515,1955,5026,10160,456000,16809,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
268713.26666666666,1,1776,90325,6,3,40,1976,0,3,2,0.7622456669178599,3,3,1441.4868241415106,2005,2654,640,432000,16810,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
563233.3333333334,0,1400,74766,5,2,140,3078,0,4,3,0.6358253145817913,3,4,2316.8321062828495,1880,1351,5320,409000,16811,0,0,0,1,0,0,0,0,1,0,0,0,1,MODELLING
247999.20000000004,0,1056,19843,3,1,64,1499.0690476190478,0,1,2,0.624451594033343,3,1,913.9831772448578,2022,3419,1024,249999,16812,0,0,1,0,0,1,0,0,0,0,0,0,1,MODELLING
158326.6666666667,0,1130,33478,4,1,97,2402,0,4,2,0.022722003246000464,3,4,515.9487476801244,1925,4313,1471,135000,16813,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
526033.3333333333,0,1710,72244,4,1,70,811,0,3,3,0.7274562584118439,3,4,0,1915,2972,1050,530000,16814,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
527111.0666666667,1,1917,66851,4,1,45,788,0,3,2,0.6420345489443378,3,3,0,2007,4168,900,690000,16815,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
469066.6666666667,0,980,72244,4,2,42,384,0,2,2,0.7274562584118439,2,4,0,1920,2972,588,405000,16816,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
411145.00000000006,0,1890,66932,7,2,68,948,0,4,3,0.8022328548644339,5,4,179.381774475641,1919,3762,1020,425000,16817,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
309993.3333333333,0,1226,80470,4,1,68,796,0,4,2,0.7000733317037399,3,4,554.6264384598787,1920,4091,1000,170000,16818,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
182033.3333333333,0,1282,36861,4,1,70,3767,0,4,2,0.2162048108032072,3,4,48.28310324142927,1920,7109,1108,125000,16819,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
273500,0,2024,18310,8,2,70,1078,0,3,3,0.3787751677852349,6,4,533.6061112290253,1915,2384,1260,310000,16820,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
256996.66666666663,0,896,39340,4,1,47,1977,0,4,2,0.17671184022824538,3,4,625.3747537181688,1920,5608,658,200000,16821,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
210175,0,1152,70476,5,2,70,1739,0,3,2,0.9772449229263519,3,3,1301.2350856191338,1920,4087,1400,300000,16822,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
166218.53333333333,0,1350,39727,4,1,168,4848,0,3,2,0.0052970981114693685,3,3,1314.1684869564401,1940,4342,3360,229900,16823,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
103510.66666666669,0,840,39946,3,1,87,166,0,5,2,0.4337549933422104,2,4,394.0510403288097,1940,3004,1090,68000,16824,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
414793.3333333334,1,1410,84550,6,2,119,2907,0,3,2,0.7176847789402633,3,4,1238.0177786397605,1940,5926,2981,425000,16825,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
140433.33333333334,0,1250,19843,4,1,45,744,0,4,1,0.624451594033343,3,4,1045.2300604741658,1920,3419,675,120000,16826,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
344993.3333333333,0,1432,74688,4,1,100,842,0,4,2,0.8374622356495468,3,4,252.81900857887237,1900,3310,1837,260000,16827,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
588013.3333333333,0,2356.927777777778,109583,7,3,103,591,0,1,2.1,0.6725855348635773,4,1,714.2890663675524,2017,4618,1958,655000,16828,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
349753.3333333334,0,1080,95450,4,1,76,1096,0,3,3,0.8727647867950481,3,4,423.1280003301935,1925,7270,1288,426000,16829,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
116383.33333333331,1,1002,31611,4,1,77,1641,0,4,2,0.013598834385624089,3,4,1276.9502494722806,1925,4118,1155,55000,16830,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
479326.6666666666,0,1200,92212,5,2,63,1754,0,2,2,0.7757380302654429,3,4,734.5877820239247,1920,4031,945,590000,16831,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
377966.6666666667,1,674,79435,1,1,0,528,0,4,1,0.6028266512835304,3,3,0,1970,3467,1590.8799999999999,280000,16832,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
459473.3333333333,0,1899,78438,6,3,0,636,0,3,1,0.7781983345950038,3,3,0,1900,2642,1091.9990476190476,1800000,16833,0,0,0,0,1,0,0,1,0,0,0,0,1,MODELLING
206166.6666666667,0,1244,63726,4,1,58,1263,0,4,2,0.8014103297122165,3,4,206.723876978845,1925,5247,821,255000,16834,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
327810,0,1300,61542,4,1,70,1535,0,4,2,0.747020854021847,3,4,285.99022712919026,1925,4028,1190,205000,16835,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
203145.86666666667,0,984,63726,4,1,48,1570,0,4,2,0.8014103297122165,3,4,390.4657375822616,1925,5247,665,300000,16836,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
118600.00000000001,0,1596,36974,4,1,95,3310,0,4,2,0.003878975950349108,3,4,1046.3054546167446,1920,3867,1449,75000,16837,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
406193.3333333333,0.425,1044,77979,4,1,93.66904761904762,1397.85,0.049999999999999906,1,2,0.6123106670963584,3,1,0,2022,6206,1597.5833333333335,409000,16838,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
860133.3333333334,0.4954545454545455,665,95430,3,1,87,491,0,1,1,0.630293971101146,1,1,82.82952606968765,2021,4014,2885,395000,16839,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
332306.6666666667,0,2475,73068,5,2,85,556,0,4,3,0.8597074468085106,3,3,282.4104170627596,1900,3008,1364,367000,16840,1,0,0,0,0,0,0,0,1,0,0,0,1,MODELLING
235466.6666666667,0,754,63750,4,1,40,702,0,4,2,0.6405566600397614,3,4,919.0727437372777,1920,2515,520,197000,16841,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
411626.3085161466,0,844,99020,3,1,51,930,0,4,2,0.8381989114299851,2,4,291.42506470038506,1925,2021,792,220000,16842,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
132140.93333333332,0,1290,52995,4,1,85,2295,0,4,2,0.06936416184971098,3,4,1076.4041645316247,1925,4671,1530,0,16843,0,0,1,0,0,0,0,1,0,0,0,0,1,CHALLENGE
168260,1,1254,34464,4,1,86,3725,0,4,2,0.48261758691206547,3,4,828.5648649559132,1915,2934,1275,60000,16844,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
546993.3333333334,0,1863,107414,4,1,68,1041,0,3,3,0.7621298830554865,3,4,418.35359914790683,1920,4019,1020,739000,16845,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
191926.66666666666,0,876,35141,3,1,50,170,0,4,2,0.543859649122807,2,4,188.91562721841422,1910,3021,700,250000,16846,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
63053.33333333333,0,1050,30958,4,1,60,1801,0,4,2,0.16422862313376566,3,4,182.4227316348804,1940,6631,900,110000,16847,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
280306.6666666666,0,2400,55595,4,1,100,855,0,4,3,0.3803455111866327,3,4,1007.1553476823493,1915,3531,1600,392000,16848,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
214164.6666666667,1,1200,55652,4,1,75,1397,0,4,2,0.9170408381441095,3,4,48.7621900035967,1910,4677,1069,163000,16849,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
63144.333333333336,0,866,9276,4,1,40,434,0,4,2,0.09428571428571429,3,4,267.7454467685911,1935,1400,573,25000,16850,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
99393.33333333334,1,1088,28798,4,1,48,2280,0,4,2,0.24800826202419593,3,4,194.19669626665925,1940,6778,768,30000,16851,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
204042.51916900088,1,1782,60231,5,1,104,1448,0,4,2,0.5994654448262696,4,4,276.97679348243577,1935,7857,3120,275000,16852,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
270833.3333333333,1,1456,47957,5,2,108,728,0,4,2,0.6533501541911971,3,4,125.61695779194292,1950,7134,1710,310000,16853,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
147529.51935613618,0,1028,31724,4,1,100,582,0,2,2,0.09307479224376732,3,4,1088.933294575829,1925,3610,1825,197000,16854,0,0,1,0,0,0,1,0,0,0,0,1,0,MODELLING
122541.06666666667,0,1042,24605,4,1,61,554,0,4,2,0.02165196471531676,3,4,1078.7919321763065,1900,2494,920,200000,16855,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
1106431.6666666667,0,1759,106902,5,1,70,288,0,2,3,0.828409650418513,4,2,2.8502452008901322,1960,4062,1085,1100000,16856,0,0,0,0,1,0,0,1,0,0,0,0,1,MODELLING
74783.86666666667,0,1200,19205,4,1,107,943,0,4,2,0.24921648287869994,3,4,1086.3954499989648,1935,8615,1605,20000,16857,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
39440,0,840,23516,3,1,49,1855,0,5,2,0.21235050036612155,2,5,390.2510682486201,1920,4097,728,40000,16858,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
292566.6666666667,0,1332,31860,4,1,82,903,0,4,2,0.1491469455145845,3,4,41.23835871581836,1996,3634,1479,270000,16859,1,0,0,0,0,1,0,0,0,0,0,1,0,MODELLING
178533.3333333333,0,756,14514,4,1,50,1319,0,4,2,0.0630068621334997,3,4,545.2869674627837,1925,1603,688,58000,16860,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
471313.3333333333,0,1675,111104,4,1,60,667,0,4,3,0.8145464304884594,3,4,745.9290440978322,1920,3726,1132,425000,16861,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
178787.6666666667,1,1399,37808,4,1,93,3443,0,4,1,0.026572187776793623,3,4,505.08534860362727,1925,3387,1422,174500,16862,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
101650.00000000001,0,808,25565,4,1,50,2576,0,4,1,0.033501683501683505,3,4,1294.845294113918,1920,5940,700,80000,16863,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
105509.46666666669,0,864,27136,3,1,68,2606,0,4,2,0.029329608938547486,2,4,869.3916176936709,1955,3580,1080,100000,16864,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
361113.3333333334,0,1214,55595,2,1,75,1356.3,0,2,1,0.3803455111866327,2,2,13.422578415608339,2019,3531,1275,300000,16865,0,0,1,0,0,1,0,0,0,0,0,0,1,MODELLING
152940.00000000003,0,1068,36068.99162561576,4,2,0,780,1,3,1,0.04406499586890664,2,3,757.772675043666,1900,3631,1118.1,295000,16866,0,0,1,0,0,1,0,0,0,0,0,0,1,MODELLING
594700,1,1783,84843,5,2,0,576,0,4,1,0.6743049190345249,3,4,479.190701241331,1980,3273,1357.8,553000,16867,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
727466.6666666666,0,1900,71905,4,2,0,759,0,3,1,0.8096707818930041,2,4,0,1980,2916,1066.45,720000,16868,0,0,0,0,1,1,0,0,0,0,0,0,1,MODELLING
156198.93333333335,0,2319,19931,7,3,80,1083,0,2,3,0.11763255240443897,4,2,23.600148463124206,1915,4055,1240,457500,16869,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
179646.6666666667,0,1078,33468,4,1,97,2691,0,4,2,0.019225167491989513,3,4,59.848552019563755,1925,6866,1453,259900,16870,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
350953.3333333333,0,1278,43289,6,2,69,2240,0,2,2,0.13926829268292684,3,4,430.1483925478522,1923,4100,1035,395000,16871,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
109936.26666666666,0,1480,17500,3,1,73,539,0,4,2,0.06246036778693722,3,4,477.4114431280829,1940,3154,1821,83000,16872,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
189466.6666666667,1,1200,46286,4,1,70,3589,0,3,2,0.004819277108433735,3,4,833.5863543081193,1925,6640,1049,200000,16873,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
194186.6666666667,1,1420,44597,5,2,90,2056,0,3,2,2.742355683532154e-4,3,4,681.450197658362,1965,7293,1800,165000,16874,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
491549.93333333335,0,2664,111104,6,3,96,1261,1,1,2,0.8145464304884594,3,1,306.6886191891022,2013,3726,1728,1120000,16875,0,0,0,1,0,1,0,0,0,0,0,0,1,MODELLING
123144.00000000003,0,1142,28192,4,1,67,1107,0,4,1,0.022696929238985315,3,4,631.8001037414879,1920,2996,1041,65066,16876,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
372133.3333333333,0,1951,66851,3,1,50,703,0,1,3,0.6420345489443378,3,1,0,2016,4168,817,625000,16877,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
466810,1,2380,81476,3,1,59,464,0,3,2,0.7747342600163533,2,3,0,2006,4892,1519,740000,16878,0,0,0,1,0,1,0,0,0,0,0,0,1,MODELLING
429968.6666666666,0,1514,67585,5,1,70,1534,0,4,2,0.6489788793855821,4,4,1032.8125333133405,1915,5729,1120,470000,16879,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
326346.6666666667,0,700,76060,3,1,48,1280,0,2,2,0.8574091332712023,2,2,133.15140487239154,1920,4292,660,350000,16880,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
190899.1207500366,1,928,50227,4,1,68,1101,0,4,2,0.6412290643495782,3,4,413.0161065744068,1925,7941,1079,190000,16881,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
181716.17584451445,0.8045613632890115,1296,50227,4,1,80,1494,0,4,2,0.6412290643495782,3,4,88.76464367853895,1950,7941,1440,155000,16882,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
351060,1,1000,49176,5,2,102,1973,0,4,1,0.5975232198142415,3,4,565.3326836300141,1985,4845,2992,358250,16883,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
265466.6666666667,1,1600,42988,5,1,113,2741,0,4,2,0.5969467827079469,4,4,183.31701142866717,1960,7009,2813,269000,16884,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
293786.0666666667,1,1046,49176,4,1,121,2906,0,4,1,0.5975232198142415,3,4,1003.7157033436025,1956,4845,4397,275000,16885,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
299311,1,1164,88384,4,1,106,2505,0,4,2,0.7258854016700259,3,4,1164.3338351617022,1956,3473,3342,310000,16886,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
304660,1,1107,58370,4,1,105,3214,0,4,1,0.6559463528123717,3,4,961.0243291043207,1959,7307,3154,315000,16887,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
310160,0.895116918844567,1370,58370,5,2,105,1436,0,3,2,0.6559463528123717,3,4,1257.731567427105,1961,7307,2848,355000,16888,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
144716.6666666667,1,1120,82866,4,1,88,3040,0,4,2,0.22792869269949068,3,4,1202.0715868167738,1949,4712,1338,165000,16889,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
136701.6666666667,1,1150,36974,4,1,64,3529,0,4,1,0.003878975950349108,3,4,897.0754912023519,1920,3867,1130,249000,16890,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
151600.00000000003,0,1178,36974,4,1,64,3222,0,5,1,0.003878975950349108,3,6,607.3712518097785,1920,3867,992,54025,16891,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
522444.4,1,2302,66851,5,2,49,593,0,1,3,0.6420345489443378,3,1,0,2013,4168,778,760000,16892,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
524777.7333333334,1,2924,66851,3,1,49,788,1,3,3,0.6420345489443378,3,3,0,2008,4168,905,725000,16893,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
354652.4666666666,1,850,66932,4,2,43,1012,0,4,1,0.8022328548644339,2,4,93.37921351132802,1920,3762,538,362500,16894,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
427633.3333333334,0,2002,67585,7,2,60,662,0,4,3,0.6489788793855821,5,4,118.6072167552166,1900,5729,952,580000,16895,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
419474.6,0,1050,80470,3,1,55,1260,0,4,2,0.7000733317037399,2,4,1035.1361499241098,1920,4091,880,260000,16896,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
